Date,Open,High,Low,Close,Adj Close,Volume
2020-07-01,247.63999938964844,251.52000427246094,247.0800018310547,250.49000549316406,242.337158203125,34689200
2020-07-02,253.02000427246094,254.27000427246094,251.7100067138672,252.19000244140625,243.9818572998047,31956500
2020-07-06,255.4499969482422,258.92999267578125,255.42999267578125,258.3900146484375,249.98011779785156,34589000
2020-07-07,258.1300048828125,260.8800048828125,256.29998779296875,256.6099853515625,248.2579345703125,36578200
2020-07-08,257.9800109863281,260.0199890136719,256.5,259.989990234375,251.5279541015625,30426300
2020-07-09,261.9700012207031,262.8699951171875,257.6300048828125,262.17999267578125,253.64669799804688,40312900
2020-07-10,262.0299987792969,264.2300109863281,259.260009765625,263.9700012207031,255.37843322753906,32885300
2020-07-13,266.9100036621094,269.7900085449219,257.69000244140625,258.5400085449219,250.12515258789062,64108100
2020-07-14,255.92999267578125,260.7900085449219,252.75999450683594,260.3699951171875,251.89559936523438,72230500
2020-07-15,261.8299865722656,262.69000244140625,257.489990234375,260.8999938964844,252.4083251953125,54523900
2020-07-16,258.0199890136719,259.7799987792969,255.6199951171875,259.1199951171875,250.68624877929688,47594100
2020-07-17,259.5899963378906,260.30999755859375,257.1700134277344,259.4200134277344,250.9765167236328,35137900
2020-07-20,260.0799865722656,267.42999267578125,258.7900085449219,266.7799987792969,258.096923828125,40610100
2020-07-21,268.3999938964844,268.4100036621094,263.1300048828125,264.0,255.40745544433594,43243800
2020-07-22,264.510009765625,265.8900146484375,262.54998779296875,264.92999267578125,256.3072204589844,29865500
2020-07-23,264.510009765625,265.239990234375,256.54998779296875,258.010009765625,249.61241149902344,51363500
2020-07-24,254.0399932861328,256.92999267578125,251.32000732421875,255.55999755859375,247.24209594726562,54054500
2020-07-27,257.260009765625,260.5199890136719,256.45001220703125,260.1199951171875,251.65367126464844,36445700
2020-07-28,259.30999755859375,259.8500061035156,256.510009765625,256.80999755859375,248.45150756835938,31302400
2020-07-29,258.3999938964844,260.6600036621094,257.9100036621094,259.7699890136719,251.31507873535156,27556900
2020-07-30,257.739990234375,261.7099914550781,256.54998779296875,261.1300048828125,252.630859375,41774500
2020-07-31,265.9100036621094,265.95001220703125,260.8500061035156,265.7900085449219,257.13916015625,53686300
2020-08-03,268.0,270.1499938964844,267.8699951171875,269.3800048828125,260.6123352050781,32081600
2020-08-04,268.8599853515625,270.4800109863281,268.0899963378906,270.3800048828125,261.5798034667969,24911300
2020-08-05,270.8800048828125,271.5199890136719,269.9599914550781,271.04998779296875,262.22796630859375,21612100
2020-08-06,270.8500061035156,274.9800109863281,270.19000244140625,274.6400146484375,265.701171875,28048200
2020-08-07,274.0799865722656,274.8800048828125,269.25,271.4700012207031,262.63427734375,44969400
2020-08-10,271.7699890136719,271.9800109863281,266.6700134277344,270.30999755859375,261.5120849609375,35088400
2020-08-11,269.1099853515625,270.44000244140625,264.6300048828125,265.19000244140625,256.5587158203125,43104300
2020-08-12,267.4200134277344,272.8399963378906,267.3699951171875,271.8599853515625,263.0115661621094,38773400
2020-08-13,272.6600036621094,274.8299865722656,271.510009765625,272.4800109863281,263.61151123046875,31895700
2020-08-14,273.1199951171875,273.3999938964844,270.7200012207031,272.1600036621094,263.3017883300781,30799500
2020-08-17,273.92999267578125,275.8399963378906,272.20001220703125,275.32000732421875,266.3590393066406,24803000
2020-08-18,276.4200134277344,278.4599914550781,274.9100036621094,277.9700012207031,268.9227600097656,23529500
2020-08-19,277.92999267578125,279.0199890136719,275.57000732421875,276.1000061035156,267.1136779785156,31999400
2020-08-20,275.2799987792969,280.42999267578125,274.8599853515625,279.92999267578125,270.8190002441406,27723400
2020-08-21,280.1300048828125,282.3399963378906,279.4599914550781,281.8699951171875,272.69586181640625,34748900
2020-08-24,285.25,286.0,281.2699890136719,283.6300048828125,274.39862060546875,36418500
2020-08-25,282.8299865722656,286.05999755859375,282.3699951171875,285.8599853515625,276.5559997558594,34866600
2020-08-26,287.1499938964844,292.2200012207031,285.8299865722656,291.9599914550781,282.4573669433594,42216700
2020-08-27,292.9700012207031,293.8500061035156,288.7099914550781,291.04998779296875,281.5770568847656,49482700
2020-08-28,292.3299865722656,293.17999267578125,290.92999267578125,292.5299987792969,283.0087890625,28021000
2020-08-31,293.07000732421875,296.75,292.6199951171875,294.8800048828125,285.2824401855469,36321000
2020-09-01,297.6199951171875,300.0400085449219,295.7900085449219,299.9200134277344,290.1582946777344,36216200
2020-09-02,303.2799987792969,303.5,296.8900146484375,302.760009765625,292.9059753417969,50836800
2020-09-03,298.1000061035156,298.6199951171875,284.4100036621094,287.4100036621094,278.0555419921875,110083300
2020-09-04,285.55999755859375,288.92999267578125,271.79998779296875,283.5799865722656,274.35009765625,123959000
2020-09-08,272.2200012207031,278.2200012207031,269.6600036621094,269.95001220703125,261.1637878417969,99568600
2020-09-09,275.6400146484375,280.04998779296875,273.0,277.8800048828125,268.8357238769531,64837900
2020-09-10,280.94000244140625,282.20001220703125,270.55999755859375,272.3399963378906,263.4760437011719,69667500
2020-09-11,274.1499938964844,275.2200012207031,266.8999938964844,270.45001220703125,261.64752197265625,71809000
2020-09-14,274.3599853515625,277.2200012207031,272.9599914550781,275.1600036621094,266.2041931152344,38525200
2020-09-15,279.0299987792969,280.45001220703125,275.1300048828125,279.05999755859375,269.9772644042969,41849900
2020-09-16,279.8800048828125,280.3599853515625,274.25,274.6099853515625,265.6720886230469,42321000
2020-09-17,267.54998779296875,274.3999938964844,266.67999267578125,270.32000732421875,261.5218200683594,81570800
2020-09-18,271.7900085449219,272.0899963378906,262.6300048828125,266.8699951171875,258.1841125488281,86251100
2020-09-21,262.4700012207031,267.6499938964844,260.1099853515625,267.510009765625,258.8032531738281,57168600
2020-09-22,269.989990234375,273.0799865722656,266.5400085449219,272.4800109863281,263.61151123046875,41128900
2020-09-23,272.1499938964844,272.3399963378906,263.25,264.1600036621094,255.56224060058594,48837300
2020-09-24,261.3900146484375,268.70001220703125,261.2200012207031,265.3900146484375,256.7522888183594,70631700
2020-09-25,265.9100036621094,272.3999938964844,264.29998779296875,271.55999755859375,262.72137451171875,55242400
2020-09-28,276.5799865722656,277.20001220703125,271.6700134277344,277.20001220703125,268.17791748046875,58438300
2020-09-29,276.6199951171875,277.7099914550781,275.3699951171875,275.95001220703125,266.968505859375,27050000
2020-09-30,276.1499938964844,281.0899963378906,275.8699951171875,277.8399963378906,268.79693603515625,49380800
2020-10-01,281.7900085449219,282.8800048828125,279.8399963378906,282.25,273.0633850097656,50020200
2020-10-02,276.0199890136719,282.239990234375,273.44000244140625,274.30999755859375,265.3819274902344,75497400
2020-10-05,276.3399963378906,280.489990234375,276.2300109863281,280.1600036621094,271.04150390625,28184600
2020-10-06,279.45001220703125,281.19000244140625,274.25,275.1600036621094,266.2041931152344,49704200
2020-10-07,277.8900146484375,280.739990234375,277.2799987792969,279.9200134277344,270.8092956542969,27539700
2020-10-08,282.3999938964844,282.4700012207031,280.30999755859375,281.4100036621094,272.25079345703125,25443300
2020-10-09,283.1099853515625,285.7900085449219,282.7099914550781,285.7099914550781,276.4108581542969,30201100
2020-10-12,290.54998779296875,297.4599914550781,289.4700012207031,294.5299987792969,284.9437561035156,79370700
2020-10-13,296.3900146484375,297.04998779296875,293.1099853515625,294.5199890136719,284.9341125488281,64240000
2020-10-14,295.3500061035156,296.3500061035156,290.260009765625,292.05999755859375,282.5541687011719,36949100
2020-10-15,287.20001220703125,290.7099914550781,286.5400085449219,290.1000061035156,280.65802001953125,42514200
2020-10-16,291.79998779296875,293.2699890136719,288.1499938964844,288.510009765625,279.11968994140625,40570700
2020-10-19,290.489990234375,291.4800109863281,282.7900085449219,283.79998779296875,274.5629577636719,36756800
2020-10-20,284.55999755859375,287.6199951171875,282.95001220703125,284.4100036621094,275.1531066894531,32195400
2020-10-21,284.6700134277344,287.32000732421875,283.69000244140625,284.19000244140625,274.9403381347656,29306100
2020-10-22,285.04998779296875,285.9800109863281,280.82000732421875,284.17999267578125,274.9306335449219,32196200
2020-10-23,284.7699890136719,284.9100036621094,281.7799987792969,284.739990234375,275.472412109375,24658500
2020-10-26,282.3800048828125,285.29998779296875,276.760009765625,280.4700012207031,271.3414611816406,38421100
2020-10-27,281.5,283.510009765625,280.20001220703125,282.6600036621094,273.460205078125,30559100
2020-10-28,278.010009765625,278.6400146484375,271.3800048828125,271.6400146484375,262.79876708984375,53413500
2020-10-29,273.0,279.489990234375,272.5199890136719,276.3900146484375,267.39422607421875,43246300
2020-10-30,274.3399963378906,275.239990234375,267.07000732421875,269.3800048828125,260.6123352050781,65838300
2020-11-02,271.8500061035156,273.5199890136719,266.9700012207031,269.9800109863281,261.19281005859375,39987400
2020-11-03,271.9599914550781,276.82000732421875,270.8399963378906,274.6499938964844,265.7107849121094,43604100
2020-11-04,283.5899963378906,288.7699890136719,281.8699951171875,286.9100036621094,277.5717468261719,75728200
2020-11-05,293.5299987792969,295.3900146484375,292.0,294.3900146484375,284.80828857421875,52054200
2020-11-06,293.7099914550781,295.3599853515625,289.8299865722656,294.6099853515625,285.0211486816406,40959800
2020-11-09,297.6499938964844,299.1400146484375,288.1199951171875,288.5899963378906,279.1971435546875,86537100
2020-11-10,285.1700134277344,286.6600036621094,280.6199951171875,283.4200134277344,274.19537353515625,69024900
2020-11-11,286.0299987792969,290.25,283.3800048828125,289.760009765625,280.3290710449219,36102900
2020-11-12,290.760009765625,292.07000732421875,287.25,288.3999938964844,279.0133361816406,34414600
2020-11-13,290.1700134277344,291.57000732421875,287.8699951171875,290.92999267578125,281.4609375,24806900
2020-11-16,290.6199951171875,293.510009765625,289.989990234375,293.20001220703125,283.65704345703125,30168400
2020-11-17,293.3999938964844,293.739990234375,291.6099853515625,292.2699890136719,282.75732421875,21843500
2020-11-18,291.70001220703125,293.3699951171875,290.0199890136719,290.1099853515625,280.6676025390625,28069600
2020-11-19,289.5400085449219,292.70001220703125,288.8500061035156,292.3800048828125,282.86376953125,22718400
2020-11-20,292.29998779296875,293.07000732421875,290.2900085449219,290.3800048828125,280.92877197265625,25907300
2020-11-23,291.4100036621094,292.75,288.07000732421875,290.3900146484375,280.93865966796875,26875600
2020-11-24,291.489990234375,294.9800109863281,289.6300048828125,294.4700012207031,284.8857727050781,24516800
2020-11-25,295.57000732421875,296.94000244140625,294.5899963378906,296.2799987792969,286.6368103027344,23326800
2020-11-27,298.30999755859375,300.1700134277344,297.8999938964844,299.010009765625,289.27801513671875,17163100
2020-11-30,299.3399963378906,299.9700012207031,294.7799987792969,299.6199951171875,289.86810302734375,27836200
2020-12-01,301.9700012207031,305.1400146484375,300.8299865722656,303.4599914550781,293.5831298828125,27521300
2020-12-02,302.25,304.20001220703125,300.3500061035156,303.8500061035156,293.9603576660156,23620000
2020-12-03,304.1700134277344,305.8800048828125,303.5299987792969,304.2799987792969,294.37640380859375,22828700
2020-12-04,304.3299865722656,305.6700134277344,303.6300048828125,305.5199890136719,295.5760803222656,19332100
2020-12-07,305.7099914550781,307.6300048828125,305.5199890136719,307.25,297.24981689453125,20851000
2020-12-08,306.760009765625,308.6000061035156,304.95001220703125,308.2900085449219,298.25592041015625,18341500
2020-12-09,308.07000732421875,308.3599853515625,300.2099914550781,301.30999755859375,291.50311279296875,48839300
2020-12-10,299.2099914550781,303.67999267578125,298.0899963378906,302.5199890136719,292.6737060546875,27519500
2020-12-11,300.80999755859375,301.9800109863281,298.4700012207031,301.8500061035156,292.02557373046875,26760400
2020-12-14,303.0799865722656,306.04998779296875,303.010009765625,304.0400085449219,294.1442565917969,28804800
2020-12-15,306.3699951171875,307.2900085449219,304.1099853515625,307.2900085449219,297.28851318359375,25709000
2020-12-16,307.70001220703125,309.7900085449219,306.6199951171875,308.9800109863281,298.9234924316406,25461900
2020-12-17,310.6300048828125,311.239990234375,309.3900146484375,311.0,300.877685546875,23730500
2020-12-18,311.6600036621094,311.9800109863281,307.6099853515625,310.05999755859375,299.96826171875,41173400
2020-12-21,306.4599914550781,309.4700012207031,303.6000061035156,308.9200134277344,299.40716552734375,37095500
2020-12-22,309.8500061035156,310.7099914550781,306.8500061035156,309.760009765625,300.2212829589844,26176300
2020-12-23,309.80999755859375,310.17999267578125,308.0400085449219,308.20001220703125,298.7093200683594,21201300
2020-12-24,308.4700012207031,310.0199890136719,308.3900146484375,309.55999755859375,300.0274353027344,16785000
2020-12-28,312.25,313.1700134277344,310.3599853515625,312.67999267578125,303.0513610839844,22497700
2020-12-29,314.04998779296875,314.69000244140625,312.0299987792969,312.9599914550781,303.32269287109375,25871900
2020-12-30,314.1600036621094,314.489990234375,312.3299865722656,312.9700012207031,303.33245849609375,18138100
2020-12-31,312.8699951171875,314.239990234375,311.760009765625,313.739990234375,304.0786437988281,21611400
2021-01-04,315.1099853515625,315.2900085449219,305.17999267578125,309.30999755859375,299.7851257324219,45305900
2021-01-05,308.2900085449219,312.1400146484375,308.2900085449219,311.8599853515625,302.2565612792969,29323400
2021-01-06,307.0,311.8800048828125,305.9800109863281,307.5400085449219,298.06964111328125,52809600
2021-01-07,310.2799987792969,315.8399963378906,310.25,314.9800109863281,305.280517578125,30394800
2021-01-08,317.3399963378906,319.3900146484375,315.0799865722656,319.0299987792969,309.20574951171875,33955800
2021-01-11,315.9800109863281,317.19000244140625,313.75,314.4200134277344,304.7377014160156,32746400
2021-01-12,314.4599914550781,315.5799865722656,311.20001220703125,313.9200134277344,304.2531433105469,29266800
2021-01-13,314.19000244140625,316.8599853515625,313.57000732421875,316.0400085449219,306.307861328125,22898400
2021-01-14,316.5,317.5299987792969,313.8599853515625,314.3500061035156,304.66998291015625,23500100
2021-01-15,314.1300048828125,315.1199951171875,310.5799865722656,311.8599853515625,302.2565612792969,35118700
2021-01-19,314.25,316.92999267578125,313.1199951171875,316.4100036621094,306.66644287109375,24537000
2021-01-20,320.1400146484375,324.739990234375,316.510009765625,323.7699890136719,313.7998046875,30728100
2021-01-21,325.1499938964844,327.1300048828125,323.7300109863281,326.3599853515625,316.3099670410156,25130600
2021-01-22,325.2900085449219,326.4599914550781,324.7099914550781,325.4200134277344,315.3990173339844,21609400
2021-01-25,328.9100036621094,330.32000732421875,321.4100036621094,328.1099853515625,318.00616455078125,39080600
2021-01-26,328.8500061035156,329.760009765625,327.2200012207031,328.5899963378906,318.4713439941406,25498100
2021-01-27,326.260009765625,326.2699890136719,317.3599853515625,319.42999267578125,309.593505859375,55264000
2021-01-28,320.6700134277344,326.4200134277344,320.0299987792969,321.32000732421875,311.42529296875,42836300
2021-01-29,319.5799865722656,320.7200012207031,312.760009765625,314.55999755859375,304.87347412109375,55259000
2021-02-01,318.1099853515625,323.5400085449219,316.0199890136719,322.4200134277344,312.4914245605469,35646000
2021-02-02,325.4800109863281,328.8699951171875,325.30999755859375,327.67999267578125,317.58941650390625,33930800
2021-02-03,329.82000732421875,330.20001220703125,326.32000732421875,326.3800048828125,316.3294677734375,24824500
2021-02-04,327.82000732421875,330.3299865722656,326.4599914550781,330.239990234375,320.07061767578125,22350900
2021-02-05,331.2200012207031,332.3999938964844,329.5299987792969,331.3599853515625,321.15606689453125,22732000
2021-02-08,333.1000061035156,333.739990234375,331.4100036621094,333.5799865722656,323.3077697753906,20462800
2021-02-09,332.6199951171875,334.80999755859375,332.6099853515625,333.510009765625,323.23992919921875,17597500
2021-02-10,334.989990234375,335.4599914550781,329.5,332.75,322.50335693359375,28068700
